Lens ID,Publication Year
031-884-791-685-422,2013
031-886-105-445-226,2018
031-889-910-680-118,2020
031-893-055-836-346,2013
031-912-449-253-400,2016
031-921-701-482-649,2011
031-927-156-683-476,2015
031-933-950-042-685,2016
031-934-066-251-413,2018
031-947-571-530-889,2018
031-985-209-391-692,2020
031-992-218-788-187,2021
031-993-000-132-50X,2014
032-000-911-786-915,2018
032-012-337-388-290,2020
032-014-976-200-601,2015
032-016-167-016-440,2012
032-016-565-152-309,2019
032-016-706-144-143,2019
032-027-973-357-366,2018
032-038-407-566-407,2021
032-046-877-734-268,2011
032-091-571-544-51X,2013
032-102-847-918-262,2019
032-103-466-717-867,2016
032-120-237-449-357,2021
032-124-568-152-011,2020
032-131-611-386-450,2021
032-135-627-273-504,2020
032-150-439-039-53X,2020
032-153-053-116-84X,2016
032-195-081-572-530,2020
032-220-192-841-395,2016
032-273-626-563-134,2019
032-279-229-140-311,2019
032-286-994-339-155,2021
032-292-598-763-078,2020
032-306-197-848-569,2019
032-320-022-721-436,2021
032-328-377-863-907,2013
032-330-230-818-047,2012
032-331-994-524-959,2018
032-338-011-415-981,2020
032-376-349-268-955,2010
032-385-779-987-858,2020
032-397-718-292-735,2019
032-401-859-253-114,2019
032-402-656-603-596,2017
032-406-490-197-265,2015
032-415-540-738-15X,2016
032-417-870-913-669,2020
032-430-228-986-98X,2015
032-435-187-855-272,2020
032-440-271-415-620,2015
032-450-734-501-912,2019
032-453-507-623-040,2020
032-459-307-574-405,2014
032-464-270-684-120,2017
032-468-429-528-364,2019
032-468-624-905-399,2016
032-479-967-884-677,2021
032-491-213-466-016,2016
032-508-875-672-562,2015
032-513-269-977-477,2020
032-526-244-879-873,2020
032-530-771-773-490,2017
032-530-959-173-294,2007
032-571-136-543-750,2008
032-582-381-321-979,2015
032-584-785-198-70X,2017
032-586-765-367-309,2020
032-589-122-103-282,2019
032-595-940-255-887,2017
032-600-625-069-850,2010
032-600-976-763-481,2013
032-615-974-909-354,2013
032-651-029-271-681,2020
032-658-399-170-29X,2017
032-662-654-735-078,2019
032-669-373-266-756,2017
032-670-886-780-10X,2016
032-672-359-314-536,2017
032-690-856-744-472,2020
032-729-685-168-583,2021
032-729-753-841-478,2015
032-756-599-331-51X,2014
032-761-930-930-624,2019
032-764-958-894-622,2010
032-768-784-550-253,2018
032-789-264-025-642,2019
032-792-468-145-141,2015
032-792-706-509-693,2020
032-796-919-385-821,2016
032-809-337-824-679,2017
032-822-220-073-61X,2020
032-834-150-211-260,2014
032-865-843-961-525,2020
032-894-245-729-358,2016
032-898-532-914-191,2016
032-914-168-219-260,2021
032-932-445-524-730,2018
032-941-864-970-561,2012
032-946-958-980-392,2018
032-969-225-610-433,2021
032-981-864-864-917,2020
032-987-887-949-478,1998
032-988-502-709-401,2021
033-004-753-039-707,2016
033-026-456-460-092,2016
033-026-488-805-921,2021
033-027-717-293-734,2021
033-031-392-360-098,2018
033-044-115-908-003,2021
033-049-192-239-299,2019
033-084-207-071-155,2019
033-087-400-231-206,2013
033-096-268-214-138,2016
033-109-451-668-517,2021
033-121-326-349-869,2014
033-158-859-634-645,2019
033-159-312-282-193,2019
033-167-017-476-665,2021
033-169-191-232-438,2014
033-183-011-594-417,2016
033-209-554-630-122,2018
033-226-476-781-412,2020
033-241-156-356-21X,2021
033-243-441-616-331,2015
033-251-331-491-603,2012
033-271-433-974-188,2018
033-279-191-449-933,2014
033-288-220-259-245,1977
033-291-944-478-344,2020
033-320-853-812-474,2013
033-337-323-741-227,2020
033-341-159-630-198,2019
033-347-827-841-984,2013
033-358-038-338-44X,2020
033-359-696-445-786,2016
033-363-733-380-013,2021
033-365-278-695-388,2017
033-365-342-651-76X,2014
033-368-707-489-763,2014
033-369-258-009-051,2017
033-378-296-051-618,2020
033-387-818-505-432,2020
033-407-490-543-51X,2013
033-420-625-359-880,2015
033-424-027-210-38X,2018
033-427-931-508-022,2018
033-433-508-009-34X,2018
033-451-756-500-022,2014
033-464-040-137-080,2018
033-470-580-502-481,2021
033-479-293-297-826,2021
033-488-577-861-69X,
033-488-849-987-940,2012
033-491-386-973-565,2021
033-493-410-510-114,2012
033-496-359-757-43X,2021
033-514-941-778-902,2019
033-522-444-754-520,2020
033-526-552-931-57X,2021
033-529-578-964-55X,2018
033-529-632-664-452,2019
033-540-447-255-064,2018
033-543-199-167-447,2013
033-550-609-572-919,2018
033-552-997-257-206,2019
033-553-940-617-463,2018
033-555-749-408-11X,2013
033-561-981-477-233,2012
033-563-336-151-90X,2018
033-587-055-824-019,2021
033-598-270-180-926,2016
033-613-153-347-195,2014
033-618-722-128-260,2020
033-620-912-567-160,2020
033-622-982-070-466,2016
033-628-385-547-913,2019
033-634-138-434-832,2018
033-636-865-373-406,2010
033-646-393-519-874,2018
033-662-021-162-608,2014
033-671-434-101-824,2016
033-671-847-394-733,2013
033-682-749-658-065,2015
033-689-196-859-458,2010
033-695-736-332-771,2012
033-696-638-420-545,2013
033-702-307-400-484,2016
033-723-258-434-989,2020
033-723-380-505-955,2020
033-731-143-606-736,2010
033-747-194-876-644,2020
033-755-743-664-696,2018
033-758-546-203-165,2019
033-774-379-861-24X,2014
033-780-309-845-464,2020
033-786-138-752-497,2016
033-791-734-386-434,2021
033-800-495-582-623,2019
033-800-674-832-851,2019
033-814-384-906-880,2020
033-846-861-370-123,2015
033-855-418-452-858,2020
033-858-868-445-94X,2013
033-863-459-189-718,2015
033-869-158-294-562,2014
033-875-413-500-070,2017
033-884-994-779-771,2014
033-887-838-596-045,2021
033-894-646-423-17X,2015
033-900-238-048-583,2013
033-922-374-107-418,2020
033-927-011-058-103,2020
033-933-063-238-115,2016
033-933-169-304-635,2017
033-935-780-932-061,2016
033-936-918-045-866,2018
033-959-770-075-154,2014
033-977-978-779-539,2014
033-986-738-920-497,2020
034-007-271-913-553,2019
034-014-698-780-919,2018
034-022-670-176-648,2014
034-022-844-129-228,2017
034-023-765-821-480,2019
034-028-531-077-604,2020
034-035-823-205-095,2021
034-045-434-133-728,2019
034-064-555-281-202,2018
034-069-189-465-003,2014
034-072-174-791-129,2017
034-087-919-990-061,2011
034-092-381-489-465,2020
034-123-418-074-458,2012
034-126-152-693-174,2020
034-128-978-887-820,2021
034-130-090-413-203,2020
034-157-644-293-670,2019
034-166-951-755-585,2019
034-177-151-625-129,2016
034-204-492-871-230,2019
034-206-905-653-055,2013
034-208-387-944-694,2020
034-216-099-386-085,2017
034-218-648-244-098,2020
034-219-164-803-804,2017
034-219-229-025-530,2014
034-222-924-870-231,2019
034-224-944-228-544,2017
034-226-556-206-676,2018
034-226-847-730-822,2016
034-231-094-652-60X,2016
034-237-594-917-907,2009
034-238-980-448-736,2020
034-238-983-746-106,2020
034-240-076-007-492,2020
034-240-597-787-80X,2021
034-245-044-848-513,2021
034-258-431-817-306,2014
034-259-873-982-477,2014
034-265-504-624-798,2015
034-273-219-166-839,2017
034-276-814-435-777,2021
034-276-890-549-012,2021
034-278-538-727-413,2016
034-292-241-983-345,2018
034-293-492-044-857,2012
034-300-678-091-785,2015
034-306-136-150-864,2012
034-306-452-661-199,2020
034-313-747-850-937,2016
034-323-749-456-924,2019
034-328-103-422-082,2015
034-335-676-175-328,2014
034-337-377-929-977,2016
034-341-788-838-035,2018
034-348-190-708-254,2021
034-349-464-765-534,2016
034-363-375-743-465,2017
034-364-978-277-445,2014
034-372-037-040-243,2016
034-390-971-378-277,2017
034-399-252-151-966,
034-402-642-303-122,2020
034-406-694-475-004,2020
034-408-840-482-229,2017
034-413-713-957-275,
034-416-872-113-815,2021
034-418-469-894-331,2012
034-423-026-593-843,2020
034-426-601-865-184,2020
034-432-416-939-285,2021
034-449-854-156-441,2020
034-477-543-583-890,2018
034-480-607-813-93X,2016
034-480-886-753-158,2016
034-502-778-813-402,2017
034-506-412-340-936,2020
034-532-096-911-213,2018
034-532-536-596-799,2021
034-534-300-605-475,2018
034-534-883-158-127,2021
034-550-488-998-919,2017
034-569-556-080-203,2012
034-577-840-116-912,2016
034-581-071-669-02X,2015
034-588-254-787-549,2020
034-590-129-561-199,2021
034-597-946-463-320,2019
034-610-706-237-854,2019
034-620-799-692-90X,2016
034-628-090-504-621,2020
034-628-775-766-683,2011
034-638-244-595-829,2016
034-640-676-612-402,2012
034-672-456-269-979,2013
034-679-652-149-028,2020
034-683-880-515-423,2016
034-702-428-350-539,2014
034-703-884-812-834,2014
034-710-608-533-21X,2016
034-729-195-117-559,2021
034-750-117-505-35X,2017
034-755-118-281-258,2016
034-763-717-187-044,2017
034-784-413-915-746,2021
034-836-875-886-347,2018
034-853-781-586-938,2014
034-856-382-526-739,2017
034-857-583-776-149,2019
034-860-929-198-495,2017
034-863-025-198-402,2013
034-868-594-892-35X,2016
034-875-581-348-414,2016
034-885-066-942-952,2021
034-888-006-192-356,2018
034-890-718-927-720,2014
034-891-908-579-32X,2014
034-895-595-399-544,2012
034-908-510-925-219,2021
034-912-015-696-06X,2020
034-917-750-012-085,2016
034-920-986-785-540,2016
034-928-294-130-566,2021
034-932-147-912-359,2017
034-944-135-943-463,2017
034-944-783-090-315,2021
034-945-470-864-150,2014
034-945-690-206-512,2016
034-960-585-460-776,2021
034-977-860-546-824,2020
034-994-910-293-824,2017
034-998-286-719-630,2018
035-013-330-783-603,2014
035-026-005-525-611,2020
035-026-537-014-695,2020
035-045-984-078-723,2017
035-061-680-632-836,2017
035-067-088-739-551,2020
035-098-868-343-138,2013
035-100-211-531-732,2020
035-125-407-025-373,2014
035-132-903-328-571,2019
035-133-032-450-081,2020
035-138-902-627-067,2013
035-146-765-907-109,2019
035-162-810-807-431,2018
035-169-863-503-409,2016
035-190-750-848-239,2005
035-193-482-207-34X,2020
035-210-231-396-504,2014
035-215-143-767-793,2020
035-215-863-748-865,2016
035-218-127-095-273,2019
035-220-096-929-046,2015
035-227-436-758-573,2017
035-233-026-874-329,2020
035-238-195-405-198,2013
035-251-213-678-293,2019
035-278-828-832-365,2020
035-294-559-372-996,2021
035-305-024-935-239,2016
035-312-816-188-126,2021
035-346-134-081-28X,2015
035-347-846-377-497,2020
035-362-465-815-882,2021
035-367-751-691-748,2018
035-383-557-264-099,2016
035-384-076-837-364,2021
035-386-359-110-471,2019
035-388-226-094-454,2018
035-394-928-115-257,2017
035-406-201-674-627,2020
035-413-955-826-119,2021
035-414-355-727-12X,2010
035-416-412-621-161,2017
035-421-820-518-717,2020
035-432-685-988-145,2016
035-443-072-001-217,2015
035-445-557-427-426,2019
035-446-642-946-268,2016
035-447-950-068-65X,2020
035-476-034-950-228,2018
035-486-866-680-071,2014
035-492-739-251-857,2021
035-496-683-337-616,2019
035-502-071-999-326,2013
035-507-984-415-017,2009
035-522-112-392-79X,2019
035-525-047-897-858,2017
035-533-940-250-942,2012
035-539-331-040-859,2018
035-539-475-403-647,2019
035-551-201-207-691,2020
035-561-367-359-555,2017
035-567-685-305-496,2014
035-567-827-386-704,2021
035-575-534-417-140,2018
035-581-095-149-308,2018
035-597-282-191-17X,2018
035-603-488-113-677,2021
035-613-266-586-267,2013
035-621-037-120-850,2014
035-650-531-056-287,2014
035-680-418-371-290,2016
035-692-306-833-17X,2013
035-694-268-947-561,2021
035-702-481-737-106,2015
035-719-720-631-394,2016
035-720-719-698-370,2018
035-734-348-916-857,2014
035-735-836-656-470,2020
035-746-512-538-340,2021
035-751-998-156-460,2018
035-768-437-243-231,2018
035-769-924-558-788,2018
035-770-177-157-013,2016
035-782-940-724-033,2013
035-787-479-406-469,2020
035-788-428-389-309,2019
035-796-986-144-998,2020
035-800-842-753-689,2018
035-809-404-714-234,2014
035-812-429-628-487,2017
035-821-781-679-106,2013
035-828-178-025-097,2013
035-841-408-245-72X,2016
035-852-383-076-600,2014
035-852-906-890-741,2020
035-875-103-691-089,2016
035-885-687-877-010,2013
035-888-901-187-816,2018
035-920-746-804-892,2019
035-930-003-433-727,2014
035-930-336-623-203,2017
035-934-447-700-88X,2015
035-941-863-680-078,2021
035-968-688-778-309,2018
035-970-348-804-497,2017
035-990-807-421-11X,2016
035-996-976-593-569,2010
036-005-948-617-435,2017
036-027-008-812-158,2015
036-028-607-802-255,2017
036-037-186-607-308,2021
036-038-632-774-777,2018
036-041-499-464-338,2017
036-048-275-607-573,2011
036-056-362-994-700,2018
036-076-709-612-731,2020
036-078-186-028-198,2017
036-084-652-620-692,2017
036-103-104-473-32X,2016
036-104-247-553-356,2021
036-104-754-105-89X,2017
036-146-504-324-163,2019
036-149-983-590-525,2021
036-196-510-892-859,2017
036-209-442-607-584,2015
036-220-056-679-675,2019
036-220-398-736-086,2019
036-222-737-688-138,2021
036-243-976-657-251,2011
036-250-856-360-950,2014
036-252-774-585-952,2018
036-257-241-282-054,2018
036-265-262-762-25X,2018
036-273-221-649-330,2017
036-278-519-624-948,2017
036-284-145-948-673,2019
036-284-829-737-033,2019
036-289-335-273-577,2016
036-290-937-190-638,2020
036-296-702-821-973,2019
036-302-088-657-656,2017
036-306-894-971-939,2014
036-308-258-914-457,2018
036-318-483-398-160,2020
036-330-139-788-479,2013
036-338-804-360-306,2014
036-349-214-572-724,2020
036-358-511-010-204,2019
036-362-755-018-36X,2018
036-372-064-555-931,2021
036-393-790-152-072,2015
036-409-896-439-278,2012
036-419-161-369-140,2018
036-421-569-224-685,2020
036-424-982-164-552,2020
036-431-320-312-603,2018
036-435-280-168-501,2021
036-462-428-282-460,2017
036-463-062-686-19X,2021
036-465-702-620-164,2017
036-466-306-737-824,2016
036-469-520-641-341,2009
036-485-393-526-69X,2017
036-490-324-354-018,2017
036-490-893-525-825,2013
036-502-900-009-809,2009
036-527-592-779-377,2021
036-532-282-205-710,2015
036-534-099-368-246,2020
036-539-458-903-136,2016
036-551-018-376-549,2018
036-570-863-441-292,2019
036-590-511-149-253,2014
036-601-075-565-322,2021
036-630-009-228-603,2017
036-659-953-769-903,2014
036-666-254-764-80X,2014
036-675-222-673-836,2021
036-678-341-163-357,2020
036-679-019-601-093,2020
036-687-490-478-883,2018
036-694-758-866-007,2011
036-716-283-019-49X,2014
036-719-955-753-368,2013
036-725-878-147-196,2015
036-726-295-554-632,2017
036-743-129-098-023,2018
036-751-383-576-254,2016
036-753-794-572-062,2012
036-756-627-650-282,2019
036-769-182-986-324,2014
036-770-694-353-035,2019
036-783-610-667-647,2009
036-827-268-082-791,2019
036-842-302-145-799,2019
036-848-969-562-854,2018
036-849-387-951-862,2014
036-856-621-250-139,2012
036-858-734-761-049,2021
036-882-919-944-837,2019
036-886-990-326-677,2015
036-907-852-545-660,2020
036-909-724-752-824,2014
036-924-095-043-165,2018
036-925-343-666-869,2011
036-962-194-989-113,2014
036-973-479-823-209,2011
036-976-795-670-64X,2017
036-977-340-120-953,2020
036-999-640-079-910,2019
037-001-767-687-387,2016
037-005-363-654-843,2012
037-017-692-103-522,2016
037-030-016-537-399,2020
037-037-145-860-848,2018
037-037-569-000-059,2020
037-047-047-029-603,2017
037-057-659-475-267,2018
037-058-858-342-488,2015
037-061-286-630-018,2016
037-067-876-482-18X,2020
037-096-926-143-729,2019
037-124-521-922-746,2011
037-139-702-924-590,2011
037-141-385-896-057,2013
037-157-282-658-896,2007
037-171-817-513-337,2015
037-173-103-223-599,2017
037-174-444-230-775,2020
037-176-759-550-561,2018
037-187-785-204-279,2018
037-205-852-002-594,2014
037-206-571-830-785,2020
037-207-889-207-779,2014
037-212-919-082-775,2017
037-213-022-702-823,2014
037-217-176-417-783,2019
037-240-959-744-989,2018
037-243-223-619-548,2006
037-244-014-189-937,2019
037-246-831-930-608,2020
037-247-692-617-754,2020
037-253-509-489-696,2012
037-257-590-085-995,2016
037-271-207-764-655,2002
037-274-573-004-203,2019
037-293-676-853-279,2018
037-303-197-037-027,2021
037-315-029-438-268,2007
037-318-308-038-615,2016
037-327-146-514-723,2021
037-329-335-934-136,2021
037-347-500-183-882,2014
037-362-324-367-206,1990
037-366-291-069-621,2016
037-367-718-577-380,2011
037-370-286-429-962,2016
037-373-794-228-028,2014
037-374-204-916-336,2019
037-376-307-690-551,2018
037-389-144-550-572,2019
037-409-920-769-59X,2016
037-429-520-556-550,2016
037-440-398-219-266,2015
037-452-336-449-144,2015
037-456-951-164-210,2021
037-495-588-787-561,2021
037-496-731-003-091,2020
037-507-420-053-420,2016
037-526-343-082-474,2019
037-532-382-715-968,2019
037-536-592-296-077,2016
037-559-210-421-875,2017
037-560-254-016-095,2014
037-589-516-419-169,2018
037-595-357-222-916,2014
037-610-140-807-465,2015
037-617-724-227-490,2020
037-640-300-324-145,2015
037-653-280-253-388,2017
037-664-301-861-045,2020
037-671-184-255-219,2020
037-673-161-848-627,2016
037-684-620-425-978,2018
037-689-440-640-382,2019
037-700-441-627-301,2020
037-701-742-174-304,2015
037-717-227-371-289,2018
037-720-475-969-412,2017
037-724-562-667-015,2017
037-731-562-252-333,2012
037-764-709-052-215,2019
037-766-913-373-373,2020
037-787-589-113-467,2012
037-792-342-763-237,2012
037-797-204-124-288,2015
037-797-688-608-528,2020
037-802-513-180-21X,2013
037-816-060-391-328,2016
037-817-506-820-399,2018
037-823-477-027-359,2012
037-829-120-331-70X,2011
037-839-986-274-522,2020
037-847-841-651-518,2019
037-856-059-969-168,2018
037-863-038-298-188,2017
037-865-745-872-459,2020
